Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7033,6.4296,6.5582,0.0995,6.4587,6.6577,1012.922109,99.0532,1826.95,,15/05/2035
GASC22,RUMO MALHA PAULISTA S/A (*),15/06/2031,"IPCA + 4,52%",6.6752,6.3098,6.5567,0.1515,6.4052,6.7083,1129.306261,90.8405,1247.83,,15/08/2030
GASC23,RUMO MALHA PAULISTA S/A (*),15/10/2033,"IPCA + 5,7283%",6.7651,6.5015,6.607,0.1845,6.4225,6.7916,1132.811872,94.3951,1746.88,,15/05/2033
GASC25,RUMO MALHA PAULISTA S/A (*) (**),15/03/2039,"IPCA + 5,9284%",6.6401,6.397,6.5227,0.098,6.4248,6.6208,966.251087,94.8863,2349.14,,15/08/2040
GASC26,RUMO MALHA PAULISTA S/A (*),15/06/2039,"IPCA + 6,5318%",6.6535,6.3726,6.5029,0.0576,6.4452,6.5606,1025.415951,100.2479,2300.44,,15/08/2040
GASP16,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/10/2024,"IPCA + 4,3338%",--,3.639,5.7022,0.2465,5.4557,5.9487,1489.183007,99.9225,15,,
GASP19,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2031,"IPCA + 5,1216%",6.6771,6.3116,6.4956,0.1422,6.3534,6.6378,1120.67033,93.6205,1274.56,,15/08/2030
GASP29,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/08/2036,"IPCA + 5,2164%",--,6.4408,6.8209,0.2226,6.5984,7.0436,1056.182596,88.2243,2061.45,,15/05/2035
GASP34,COMPANHIA DE GAS DE SÃO PAULO - COMGAS,15/12/2025,"IPCA + 7,357%",5.9885,--,5.6561,0.1503,5.5058,5.8065,1113.538462,101.1114,174.89,0.1,15/05/2025
GBSP11,GBS PARTICIPACOES S.A. (*),15/03/2044,"IPCA + 7,2731%",7.2027,6.9277,7.1373,0.2496,6.8877,7.3871,1098.624856,101.0731,2128.41,,15/05/2035
GEPA28,RIO PARANAPANEMA ENERGIA S/A (*) (**),15/03/2025,"IPCA + 5,5%",6.9686,6.4497,6.8389,0.5816,6.2573,7.4205,720.44003,99.4112,118,,
GRRB24,AGUAS GUARIROBA S/A (*) (**),15/07/2029,"IPCA + 4,4%",8.8789,8.4645,8.5771,0.1799,8.3972,8.757,11804.746892,87.4641,855.73,,15/08/2028
GSTS14,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2032,"IPCA + 6,5163%",7.0997,6.83,6.8544,0.2021,6.6524,7.0566,1097.396994,98.3254,1340.99,,15/08/2030
GSTS24,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*),15/05/2037,"IPCA + 6,8516%",7.2447,6.7944,7.0636,0.1637,6.8999,7.2274,1100.90695,98.5256,1884.9,,15/05/2035
HARG11,HOLDING DO ARAGUAIA S.A. (*),15/10/2036,"IPCA + 6,6647%",7.128,6.7518,6.9392,0.1829,6.7563,7.1223,1189.919195,98.5466,1430.72,,15/08/2032
HBSA11,HIDROVIAS DO BRASIL S.A. (*),15/10/2028,"IPCA + 6,0029%",7.1909,6.818,7.0826,0.4512,6.6314,7.5339,1147.264394,96.4679,892.7,,15/08/2028
HBSA21,HIDROVIAS DO BRASIL S.A. (*),15/10/2031,"IPCA + 6,0444%",7.1189,6.6791,6.9857,0.3695,6.6162,7.3553,1138.279079,95.6954,1250.48,,15/08/2030
HVSP11,HELIO VALGAS SOLAR PARTICIPACOES S.A. (*),15/06/2038,"IPCA + 8,2561%",7.1389,6.7292,6.7848,0.2395,6.5453,7.0243,1354.254665,108.026,1446.62,0.1,15/08/2032
HZTC14,ORIZON MEIO AMBIENTE S.A. (*),15/11/2035,"IPCA + 6,7592%",7.4321,7.0365,7.3443,0.1463,7.1981,7.4907,1121.527545,97.3646,1224.78,,15/08/2030
IBPB11,SERRA DE IBIAPABA TRANSMISSORA DE ENERGIA S.A. (*) (**),15/11/2040,"IPCA + 5,9%",6.9695,6.564,6.8184,0.2383,6.5801,7.0568,1183.790351,94.2417,1708.57,,15/05/2033
IEMD12,INTERLIGAÇÃO ELÉTRICA DO MADEIRA S/A,18/03/2025,"IPCA + 5,5%",6.2982,5.4004,5.4955,0.8567,4.6389,6.3523,8537.045701,100.002,119,,
IGSN15,IGUA SANEAMENTO S.A,15/07/2034,"IPCA + 6,1%",8.2772,7.8557,8.0533,0.0759,7.9774,8.1293,1142.76458,91.8519,1155.35,,15/08/2030
IRJS14,IGUA RIO DE JANEIRO S.A. (*),15/05/2043,"IPCA + 8,2%",8.2813,7.9642,8.15,0.1444,8.0056,8.2945,1160.407963,100.3938,2144.27,0.45,15/05/2035
IRJS15,IGUA RIO DE JANEIRO S.A. (*),15/02/2044,"IPCA + 7,1303%",8.3123,7.9805,8.1486,0.2005,7.9481,8.3492,965.81036,91.8377,2244.66,0.4,15/05/2035
ITGT11,INTEGRACAO TRANSMISSORA DE ENERGIA S.A.,15/10/2025,"IPCA + 5,4174%",--,--,6.3882,0.0911,6.2971,6.4794,954.962793,99.5146,133.47,,15/05/2025
ITPO14,ITAPOA TERMINAIS PORTUÁRIOS S/A (*),15/11/2036,"IPCA + 6,2878%",7.0725,6.7633,6.8808,0.2325,6.6483,7.1134,1311.632254,96.4596,1625.05,0.05,15/08/2032
IVIAA0,CONC. RODOV. INTERI. PAULISTA S/A (*),15/05/2038,"IPCA + 6,8672%",7.0824,6.757,6.9184,0.265,6.6534,7.1835,1022.559006,99.6682,1747.49,0.15,15/05/2033
JALL11,JALLES MACHADO S.A.,15/12/2028,"IPCA + 5,5923%",7.0152,6.7147,6.8285,0.4088,6.4197,7.2374,1111.209028,95.7383,941.3,,15/08/2028
JALL13,JALLES MACHADO S.A.,15/09/2032,"IPCA + 6,4876%",6.9774,6.587,6.8094,0.2498,6.5596,7.0593,1076.326412,98.4035,1342.48,,15/08/2030
JALL14,JALLES MACHADO S.A. (*),15/10/2030,"IPCA + 7,1163%",--,6.6166,6.9979,0.5006,6.4973,7.4986,1078.293288,100.5391,1225.49,,15/08/2030
JALL15,JALLES MACHADO S.A. (*),15/05/2034,"IPCA + 6,6074%",6.9996,6.6522,6.8076,0.2285,6.5791,7.0361,1016.847866,98.7768,1651.04,0.15,15/05/2033
JALL21,JALLES MACHADO S.A.,15/12/2031,"IPCA + 5,8041%",6.9528,6.5641,6.7916,0.2892,6.5024,7.0809,1106.75547,95.3007,1301.32,,15/08/2030
JALL24,JALLES MACHADO S.A. (*),17/10/2033,"IPCA + 7,234%",--,--,7.0959,0.4883,6.6076,7.5842,1081.431705,100.7816,1523.73,,15/08/2032
JSMLB5,SIMPAR S.A. (*),15/09/2031,"IPCA + 7,9677%",9.4823,8.8083,9.2758,0.128,9.1479,9.4039,1131.989681,94.3684,1207.56,,15/08/2030
JTEE11,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*) (**),15/07/2033,"IPCA + 4,5%",6.6107,6.3362,6.5189,0.2658,6.2531,6.7847,1000.066872,92.1818,1056.85,,15/05/2029
JTEE12,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA  S/A (*),15/12/2044,"IPCA + 4,8295%",6.9646,--,6.5711,0.2803,6.2908,6.8515,1315.736842,87.3153,2009.07,,15/05/2035
LCAMD1,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,15/09/2031,"IPCA + 6,5119%",8.8399,8.315,8.5549,0.1079,8.4469,8.6629,1078.420339,90.9798,1246.07,0.35,15/08/2030
LCAMD3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),15/04/2029,"IPCA + 7,2101%",8.9407,8.4092,8.6517,0.1766,8.4752,8.8284,1076.924296,95.036,957.55,,15/05/2029
LGEN11,LAGOA 1 ENERGIA RENOVAVEL S.A.,15/03/2029,"IPCA + 7,3287%",6.504,5.9977,6.2894,0.2602,6.0292,6.5497,1095.89483,102.1069,541.56,,15/05/2027
LORTA7,LOCALIZA RENT A CAR,15/03/2031,"IPCA + 5,4702%",8.7939,8.2678,8.4476,0.1505,8.2971,8.5982,1070.903852,86.7641,1275.6,,15/08/2030
LTTE15,LINHAS DE TAUBATE TRANS.DE ENERGIA S/A (*) (**),15/10/2038,"IPCA + 5,09%",6.9119,6.5321,6.7016,0.2696,6.432,6.9714,1180.816154,91.714,1399.55,,15/08/2030
MEZ511,MEZ 5 ENERGIA S.A.,15/01/2046,"IPCA + 7,0657%",--,7.227,7.423,0.1087,7.3143,7.5317,1263.747504,97.3957,1982.62,,15/05/2035
MGSP12,EDP TRANSMISSAO SP-MG S.A.,15/07/2039,"IPCA + 4,45%",6.9413,6.5746,6.7291,0.4064,6.3227,7.1357,1204.412872,87.1551,1557.68,,15/08/2032
MNAU13,MANAUS AMBIENTAL S/A,15/06/2025,"IPCA + 6,25%",6.3793,6.0486,6.0509,0.3441,5.7068,6.3951,1335.485574,100.1313,176.27,0.05,15/05/2025
MOVI18,MOVIDA PARTICIPACOES S/A (*),15/06/2029,"IPCA + 8,0525%",--,--,10.0028,0.2134,9.7893,10.2163,1033.410976,93.2527,979.72,,15/05/2029
MOVI37,MOVIDA PARTICIPACOES S/A (*),15/09/2031,"IPCA + 7,6366%",--,8.5334,8.9103,0.089,8.8213,8.9994,1121.70311,94.4519,1217.6,,15/08/2030
MRSAA1,MRS LOGÍSTICA S/A (*),15/09/2033,"IPCA + 6,2414%",6.7008,6.3452,6.5799,0.1924,6.3875,6.7725,1019.938975,97.8044,1755.52,,15/05/2033
MRSAB1,MRS LOGÍSTICA S/A (*),15/09/2035,"IPCA + 6,3439%",6.6183,6.2576,6.4538,0.0901,6.3636,6.544,1034.797909,99.2269,1891.98,,15/05/2035
MRSAC1,MRS LOGÍSTICA S/A (*),15/09/2038,"IPCA + 6,4496%",6.6795,6.3493,6.5417,0.1731,6.3686,6.7149,1034.835727,99.2282,2255.44,0.1,15/05/2035
MRSL27,MRS LOGÍSTICA S/A,15/02/2025,"IPCA + 6,4277%",6.2131,5.6351,5.8182,0.129,5.6891,5.9473,589.323878,100.2282,100,,
MSGT12,MATA DE SANTA GENEBRA TRANSMISSÃO S/A,15/11/2030,"IPCA + 4,95%",6.7983,--,6.5878,0.4055,6.1823,6.9934,953.396877,95.4149,758.15,,15/08/2028
MSGT13,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*) (**),15/11/2031,"IPCA + 7,0605%",9.0126,8.6844,8.7268,0.105,8.6218,8.8319,1009.591281,94.3759,935.44,0.35,15/08/2028
MSGT23,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2037,"IPCA + 6,0762%",6.8599,6.5471,6.709,0.317,6.3921,7.0261,1088.039793,95.7769,1815.94,,15/05/2033
MSGT33,MATA DE SANTA GENEBRA TRANSMISSÃO S/A (*),15/11/2041,"IPCA + 6,2339%",6.8699,6.5781,6.7166,0.163,6.5536,6.8797,1070.269314,96.0482,2222.58,0.05,15/05/2035
MTRJ19,CONCESSÃO METROVIÁRIA DO R. JANEIRO S/A (*),15/12/2031,"IPCA + 7,0857%",7.7312,7.1969,7.4177,0.2564,7.1613,7.6742,1303.314988,98.9184,883.57,0.05,15/08/2028
MVLV16,MOVIDA LOCACAO DE VEICULOS S.A. (*) (**),15/06/2028,"IPCA + 7,1702%",--,9.3795,9.5106,0.1852,9.3253,9.6959,1439.438835,92.3132,933,,15/08/2028
NCEN11,NC ENERGIA S/A,15/12/2025,"IPCA + 7,891%",--,--,--,--,--,--,N/D,N/D,N/D,,15/05/2025
NEOE16,NEOENERGIA S/A,15/06/2029,"IPCA + 4,07%",6.7816,6.3801,6.5724,0.2405,6.3319,6.8131,1246.712342,92.1388,865.16,0.05,15/08/2028
NEOE26,NEOENERGIA S/A,15/06/2033,"IPCA + 4,22%",6.6374,6.3139,6.4841,0.2329,6.2513,6.7171,1013.614928,91.5215,1021.62,0.05,15/05/2029
NRTB11,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0701,5.713,5.8468,0.164,5.6828,6.011,580.361627,101.4412,295.15,,15/05/2025
NRTB21,NORTE BRASIL TRANSMISSORA DE ENERGIA S/A,15/09/2026,"IPCA + 7,15%",6.0775,5.6991,5.8557,0.1489,5.7068,6.0048,689.095418,101.4313,295.15,,15/05/2025
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",8.83,8.1932,8.5869,0.3491,8.2378,8.9361,1302.124003,96.7426,669.11,0.45,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",6.0749,5.439,5.7031,0.4555,5.2476,6.1588,19912.665718,100.9368,250.37,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",6.945,6.3355,6.6288,0.2936,6.3352,6.9225,1003.217896,100.4879,779.8,,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0912,6.7114,6.8831,0.3451,6.5381,7.2283,1194.668916,91.6341,922.27,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",6.9791,6.6128,6.8803,0.341,6.5393,7.2214,1193.624275,91.554,932.94,,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",8.161,7.8461,7.8813,0.5288,7.3524,8.4102,1332.331484,97.4831,299.88,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,6.8824,6.5041,6.718,0.2437,6.4744,6.9618,1310.841311,96.1126,615.04,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",6.8512,6.5596,6.7628,0.3678,6.3951,7.1307,910.265104,100.8191,634.85,,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.748,8.3067,8.5018,0.1921,8.3097,8.694,1051.248851,99.4312,1531.59,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.8053,6.4674,6.6252,0.2045,6.4206,6.8298,1395.998444,97.252,470.51,0.35,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.7495,6.4936,6.5743,0.2341,6.3402,6.8086,1043.229967,97.6914,1574.09,,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.7457,6.3955,6.6076,0.2125,6.3951,6.8202,1036.2535,97.039,1857.91,0.05,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",7.8556,7.5349,7.6213,0.1239,7.4974,7.7452,804.471699,96.2373,673.76,0.05,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.0745,6.742,6.8199,0.2334,6.5864,7.0534,1125.136929,102.4735,1120.59,0.15,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.0746,6.8071,6.9351,0.0996,6.8355,7.0348,999.870866,97.1719,1640.99,0.5,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.1103,6.8065,6.9512,0.0676,6.8837,7.0189,1017.614374,97.3614,1626.42,,15/08/2032
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.5349,6.0576,6.2599,0.2967,5.9632,6.5567,1338.750499,97.3497,321.42,,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.6198,6.1017,6.3649,0.1418,6.2231,6.5069,1184.610962,88.6866,1145.07,,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.5551,6.1439,6.301,0.0701,6.2309,6.3712,1273.062984,92.5421,984.99,0.45,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.571,6.1236,6.3863,0.1323,6.254,6.5188,1099.563685,82.3138,2048.26,,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.133,6.5187,6.8958,0.1152,6.7806,7.0111,1143.728225,96.0253,1039.95,0.05,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",7.0885,6.6732,6.7135,0.5391,6.1744,7.2528,891.881841,94.573,650.74,,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",6.9998,6.5587,6.6439,0.509,6.1349,7.1529,1046.758034,96.1663,1182.56,,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",7.59,7.2892,7.4365,0.089,7.3475,7.5255,1028.205038,89.2251,927.75,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.5911,6.1527,6.4344,0.3124,6.122,6.7469,659.180155,100.8341,475.55,,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.0207,6.6093,6.84,0.249,6.591,7.0892,1129.768305,90.3195,2314.63,,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",6.5763,6.1896,6.4891,0.1076,6.3815,6.5968,1302.841989,100.741,276.02,0.4,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.2283,6.7439,6.9745,0.1102,6.8643,7.0848,1146.819988,103.8821,1155.99,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",--,8.791,8.9813,0.1047,8.8765,9.0861,1107.536333,94.0427,1457.14,,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",7.8108,7.2554,7.717,0.415,7.302,8.132,1120.318343,96.9377,1535.83,,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.0012,6.7386,6.893,0.1329,6.76,7.026,999.466771,95.9715,1165.97,0.05,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.0425,6.6037,6.8679,0.3083,6.5596,7.1763,1304.131402,100.782,1208.32,0.15,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.4855,7.0251,7.2972,0.2597,7.0375,7.5569,1033.33241,100.1183,1154.53,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",6.8078,6.4211,6.5771,0.1591,6.418,6.7363,1229.756111,89.7027,941.54,0.05,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",6.8415,6.3503,6.6555,0.1496,6.506,6.8052,1291.408704,96.758,1029.2,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",6.8966,6.324,6.6525,0.2644,6.3881,6.917,1110.430823,97.3483,984.1,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",6.8598,6.3727,6.6735,0.1681,6.5054,6.8417,1101.063677,96.5065,1340.37,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.6548,6.2689,6.4844,0.1512,6.3332,6.6357,1095.714577,98.314,911.26,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.7908,6.4896,6.5959,0.2567,6.3392,6.8527,1121.164345,91.1647,1244.51,0.1,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",7.9758,7.5987,7.7499,0.2038,7.5461,7.9538,10.164292,95.8016,1358.4,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",7.9696,7.6403,7.7287,0.2043,7.5243,7.9331,0.997941,98.0141,1465.79,0.05,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.246,7.8108,7.9992,0.1386,7.8606,8.1378,9.936524,93.6017,2217.67,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.2295,7.898,7.9302,0.2126,7.7176,8.143,0.99798,98.0106,2279.34,0.4,15/05/2035
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",7.9268,7.5457,7.7019,0.1967,7.5052,7.8987,10.188741,96.032,1359.12,,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",7.9735,7.6289,7.7477,0.2018,7.5459,7.9497,0.996916,97.9134,1465.46,0.05,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.2244,7.7571,7.9485,0.1283,7.8202,8.0769,9.977701,93.9896,2220.9,,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.3183,7.9347,8.1032,0.2053,7.8979,8.3085,0.983661,96.6043,2267.64,,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",7.8964,7.4641,7.726,0.2251,7.5008,7.9512,1242.061343,99.1654,2100.57,0.35,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",8.0168,7.6183,7.8085,0.1101,7.6984,7.9187,1108.73148,102.8143,1247.92,0.35,15/08/2030
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.1597,6.7661,7.0073,0.2854,6.7219,7.2928,1191.536673,95.6756,445.3,0.05,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.1986,6.7874,6.9815,0.1155,6.8659,7.0971,1171.943677,94.0576,751.31,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.7389,6.3743,6.5467,0.2502,6.2966,6.797,1283.226354,94.1139,785.72,,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.7451,6.4305,6.5754,0.2273,6.3481,6.8028,1260.289915,91.1509,913.48,,15/08/2028
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.6921,6.3373,6.4894,0.2286,6.2608,6.7181,1362.954933,101.1128,970.5,0.1,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.8146,6.4658,6.5856,0.0957,6.4899,6.6813,1107.302137,87.503,1176.92,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.8269,6.473,6.5978,0.1686,6.4292,6.7664,1110.861926,90.5755,1248.15,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.6997,0.1036,6.5962,6.8034,1011.529044,96.2849,1076.8,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.9237,0.2523,5.6714,6.1762,487.728403,98.9671,220.39,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,6.9394,6.4922,6.7395,0.1922,6.5473,6.9317,1234.064876,90.897,920.42,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,6.8225,6.3957,6.6168,0.2192,6.3976,6.836,1032.263788,81.4847,2043.71,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",6.8047,6.4403,6.6764,0.2049,6.4715,6.8814,1036.052362,84.4666,2071.85,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",6.7782,6.425,6.6141,0.1265,6.4876,6.7406,1039.048007,97.3424,1671.15,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",7.9148,7.4545,7.6783,0.1643,7.5139,7.8427,1067.185594,97.2084,2177.19,0.15,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",6.8493,6.4761,6.665,0.31,6.355,6.9751,1119.100393,97.4766,1047.94,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",6.7922,6.4846,6.6934,0.0828,6.6106,6.7762,1010.088452,97.3539,1341.04,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",6.8694,6.5657,6.7644,0.0691,6.6953,6.8336,1007.426826,97.0081,2256.9,,15/05/2035
SAIP11,SALUS INFRAESTRUTURA PORTUARIA S/A,15/10/2024,"IPCA + 6,7879%",--,--,6.1234,0.0428,6.0806,6.1663,N/D,N/D,N/D,,
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.6193,6.1291,6.3634,0.2585,6.1049,6.622,12582.292047,96.2868,589.26,,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",--,--,6.8169,0.2081,6.6088,7.0251,1121.986999,90.5463,1025.01,,15/05/2029
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",--,--,6.706,0.1732,6.5328,6.8793,1101.353074,88.8762,1409.98,,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",6.8157,6.3699,6.5252,0.3344,6.1908,6.8597,1107.938448,96.5263,1494.33,,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.0721,0.2629,6.8092,7.3352,651.509521,95.8956,1001.82,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.6983,6.2943,6.4977,0.1711,6.3266,6.6689,1261.744219,95.4618,668.26,,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,--,--,6.1131,0.2089,5.9042,6.3221,732.84105,99.9577,100,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",6.7076,6.2656,6.55,0.1927,6.3573,6.7429,1272.277989,94.5258,443.97,,15/08/2026
