Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.8114,6.4117,6.6912,0.1842,6.507,6.8756,1231.540623,93.1653,1080.72,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",6.8755,6.6105,6.7698,0.0971,6.6728,6.867,1199.078196,89.0931,895.26,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.7292,6.3608,6.5634,0.0998,6.4635,6.6633,1121.245658,94.0251,1302.02,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.6774,0.1774,6.5001,6.8549,1085.370741,90.9223,2046.18,,15/05/2035
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",--,--,6.9707,0.1315,6.8392,7.1023,1070.365592,94.6053,1487.24,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,6.7456,0.0631,6.6825,6.8088,1077.555492,95.217,2048.96,,15/05/2035
SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%",8.1119,7.7766,7.9419,0.425,7.5169,8.367,1165.858734,98.6128,576.08,,15/05/2027
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%",6.7873,6.2818,6.5895,0.291,6.2985,6.8805,902.559372,100.5167,669.1,,15/05/2027
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%",6.8672,6.552,6.6811,0.3748,6.3063,7.056,897.963438,101.4194,927.62,,15/08/2028
SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%",6.7454,6.4899,6.6241,0.0846,6.5395,6.7088,1035.290439,97.2926,1213.02,,15/08/2030
SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%",6.7175,6.492,6.6345,0.092,6.5425,6.7266,1039.035742,97.5861,1690.8,,15/05/2033
SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%",6.6478,6.3225,6.4386,0.1143,6.3244,6.553,1022.988407,97.8928,2279.12,0.4,15/08/2040
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%",--,7.2957,7.512,0.1701,7.3419,7.6822,1223.398304,97.8517,403.02,,15/08/2026
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",--,6.4444,6.6329,0.1023,6.5306,6.7353,1393.725275,84.2561,2059.85,,15/05/2035
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,6.9527,0.015,6.9378,6.9678,1181.562124,88.4621,1458.86,,15/08/2032
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%",6.8419,6.4248,6.6206,0.2249,6.3956,6.8456,1231.354321,90.8509,2251.18,,15/05/2035
TAEE33,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/10/2024,"IPCA + 5,1%",6.6792,5.5842,6.3853,0.3828,6.0025,6.7682,516.891832,99.9229,16,,
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%",--,--,6.8566,0.3286,6.528,7.1853,1058.750538,85.0462,2028.97,,15/05/2035
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%",6.7837,6.4712,6.6729,0.0987,6.5743,6.7717,989.909127,94.8314,1771.78,,15/05/2033
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%",6.8171,6.393,6.6062,0.0587,6.5475,6.665,1081.044432,96.3148,995.97,,15/05/2029
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%",6.8238,6.492,6.6833,0.067,6.6163,6.7504,995.773738,95.3898,2037.61,,15/05/2035
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%",6.9212,6.6497,6.7905,0.0277,6.7627,6.8183,1065.668479,94.8845,1346.07,,15/08/2030
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%",6.8877,6.5335,6.7308,0.1087,6.622,6.8396,1004.102575,96.184,2259.6,,15/05/2035
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%",6.8085,6.5016,6.6827,0.1172,6.5655,6.8,1053.13359,93.7286,2066.62,,15/05/2035
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/07/2025,"IPCA + 5,9526%",5.9202,5.4787,5.7088,0.1025,5.6063,5.8114,700.587942,100.1839,201,,15/05/2025
TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%",8.0588,7.4019,7.7468,0.1734,7.5734,7.9203,1002.482067,89.0329,1258.42,,15/08/2030
TBLE15,ENGIE BRASIL ENERGIA S.A.,15/12/2024,"IPCA + 6,3%",6.0998,5.3962,5.8029,0.2243,5.5786,6.0273,605.781197,100.1079,58,,
TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),15/07/2026,"IPCA + 6,2515%",6.7344,6.1828,6.4292,0.3173,6.1119,6.7466,999.142364,99.7883,319.51,,15/08/2026
TCII11,AES TUCANO HOLDING II S.A (*),15/09/2041,"IPCA + 6,0594%",7.175,6.6538,6.9029,0.2142,6.6887,7.1171,1208.144176,94.721,1701.81,,15/05/2033
TIET18,AES TIETE ENERGIA S/A,15/05/2030,"IPCA + 6,0215%",7.0838,6.7886,6.9305,0.0852,6.8453,7.0159,962.426836,97.5525,727.96,,15/05/2027
TIET29,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.9746,6.6962,6.8423,0.1929,6.6494,7.0353,1263.714382,93.7615,803.92,,15/08/2028
TIET39,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.9214,6.7331,6.8624,0.1931,6.6693,7.0556,1293.73504,93.7694,795.14,,15/08/2028
TIMS12,TIM S.A.,15/06/2028,"IPCA + 4,0432%",6.821,6.3785,6.615,0.1527,6.4624,6.7678,1154.869628,93.9805,638.13,,15/05/2027
TNHL11,TUCANO HOLDING III S.A (*),15/09/2041,"IPCA + 6,5865%",7.1109,6.6476,6.9321,0.3522,6.5799,7.2844,1229.052841,97.9459,1606.25,0.1,15/08/2032
TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,15/12/2027,"IPCA + 8,8593%",--,--,8.6416,0.7445,7.8971,9.3863,1062.699458,100.3443,432.9,,15/08/2026
TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),15/09/2028,"IPCA + 6,5333%",6.969,6.665,6.812,0.1926,6.6193,7.0047,1145.728489,99.2606,715.25,0.1,15/05/2027
TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,15/06/2029,"IPCA + 7,5826%",6.8909,6.5029,6.7266,0.2416,6.485,6.9683,1024.682047,101.7026,534.69,,15/05/2027
TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),15/12/2038,"IPCA + 4,9335%",7.2411,6.8513,7.0804,0.1259,6.9546,7.2064,1034.371767,85.5127,1897.32,,15/05/2035
TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,15/09/2028,"IPCA + 6,5333%",6.9732,6.5088,6.7383,0.1617,6.5766,6.9,1147.975745,99.4553,715.54,,15/05/2027
TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,15/12/2031,"IPCA + 7,0176%",6.9847,6.7409,6.911,0.2128,6.6982,7.1239,1243.025627,100.3347,845.58,,15/08/2028
TRPLA4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2033,"IPCA + 6,2607%",6.8392,6.5374,6.6664,0.0658,6.6006,6.7323,1042.591216,97.5351,1646.55,0.1,15/05/2033
TRPLB4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2038,"IPCA + 6,4364%",6.8463,--,6.5539,0.1505,6.4033,6.7045,1059.435098,99.0374,2206.13,0.1,15/05/2035
TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),15/12/2033,"IPCA + 5,9851%",6.6898,6.4561,6.5658,0.0217,6.5441,6.5877,1015.967723,96.5269,1625.29,,15/08/2032
TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),15/11/2033,"IPCA + 6,8596%",7.0666,6.8576,6.966,0.25,6.716,7.2161,981.00197,99.6276,943.74,0.1,15/05/2029
UHSM12,UHE SAO SIMAO ENERGIA S/A,15/10/2036,"IPCA + 5,8198%",6.9071,6.6015,6.7522,0.1233,6.6289,6.8755,1123.164059,93.4262,1938.25,0.1,15/05/2035
UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),15/07/2039,"IPCA + 5,92%",8.2313,7.855,8.0675,0.1907,7.8768,8.2583,1099.993032,85.8433,1870.2,0.1,15/05/2035
UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,3418%",7.2334,6.7303,7.0512,0.418,6.6333,7.4693,799.663166,97.0678,463.47,,15/08/2026
USAS11,USINA SANTA ADÉLIA S.A.,15/02/2028,"IPCA + 6,8884%",7.082,6.6698,7.0444,0.4285,6.6159,7.4731,1136.14274,99.7251,475.48,,15/08/2026
UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 6,25%",6.9576,6.6838,6.8768,0.353,6.5238,7.2298,1006.644732,98.8825,480.34,0.35,15/08/2026
UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 4,5%",7.208,--,6.951,0.5577,6.3933,7.5087,953.269959,95.5854,486.34,,15/08/2026
UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 7,5%",7.0954,6.7707,7.0588,0.3867,6.672,7.4456,1377.386783,102.596,1576.29,,15/08/2032
UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 5,75%",7.0361,6.8724,7.0204,0.388,6.6324,7.4085,1215.70252,92.4265,1645.45,,15/05/2033
VALE38,VALE S/A,15/01/2026,"IPCA + 6,71%",6.0103,5.5733,5.6868,0.1033,5.5834,5.7902,1278.365932,100.7536,196.66,,15/05/2025
VALE48,VALE S/A,15/01/2029,"IPCA + 6,78%",--,--,6.7122,0.1009,6.6113,6.8132,1588.473595,100.1309,519.1,,15/08/2026
VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"IPCA + 6,3605%",--,--,9.6523,0.1448,9.5074,9.7972,1066.250714,86.5926,1177.66,,15/08/2030
VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"IPCA + 7,6897%",10.0153,9.5062,9.7254,0.3051,9.4203,10.0307,1097.29124,91.5212,1182.2,,15/08/2030
VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),15/12/2030,"IPCA + 8,5914%",8.9841,8.6032,8.7726,0.1204,8.6522,8.8932,1136.815244,99.3601,969.7,,15/05/2029
VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,15/04/2033,"IPCA + 3,8708%",7.0331,6.712,6.8588,0.4014,6.4574,7.2603,1094.363998,87.7127,1142.29,0.5,15/08/2030
VDEN12,VERDE 08 ENERGIA SA,15/07/2025,"IPCA + 5,9559%",6.1588,5.8869,5.9908,0.2645,5.7262,6.2554,1397.832655,99.9742,197.43,,15/05/2025
VERO12,VERO S.A. (*),17/03/2030,"IPCA + 9,34%",8.8052,8.5118,8.6904,0.2067,8.4837,8.8972,1079.721054,102.0225,848.22,,15/08/2028
VERO13,VERO S.A. (*),15/03/2031,"IPCA + 8,4041%",9.284,8.9048,9.0006,0.1041,8.8966,9.1048,993.897185,97.5852,1120.53,0.35,15/05/2029
VLIM13,VLI MULTIMODAL S/A (*),15/12/2028,"IPCA + 5,75%",6.8427,6.5825,6.7407,0.2091,6.5316,6.9499,1124.414777,96.5767,940.03,,15/08/2028
VLIM14,VLI MULTIMODAL S/A (*),15/09/2030,"IPCA + 6,4512%",6.9279,6.606,6.6669,0.1523,6.5147,6.8193,1033.583393,99.1333,1083.13,0.35,15/05/2029
VLIM15,VLI MULTIMODAL S/A (*),15/04/2031,"IPCA + 6,1062%",6.8267,6.5382,6.6533,0.1647,6.4886,6.8181,1012.98345,97.2954,1340.84,0.1,15/08/2030
VPLT12,VIAPAULISTA S.A.,15/06/2027,"IPCA + 3,9407%",6.8805,6.6111,6.6449,0.3835,6.2613,7.0285,574.366156,96.5237,344.45,0.35,15/08/2026
VRDN12,VIARONDON CONCESSIONÁRIA DE RODOVIA S/A,15/12/2034,"IPCA + 5,55%",8.0134,7.5767,7.8171,0.2582,7.5589,8.0754,1158.961439,89.9152,1238.32,,15/08/2030
WDPR11,WINDEPAR HOLDING S. A.,15/12/2028,"IPCA + 7,6276%",7.1928,--,6.9888,0.1949,6.7939,7.1837,1049.029414,101.3082,551.43,,15/05/2027
XNGU17,XINGU RIO TRANSMISSORA DE ENERGIA S.A. (*),15/12/2034,"IPCA + 4,8304%",--,--,7.0744,0.1019,6.9725,7.1764,1051.518799,89.6938,1270.65,,15/08/2030
