Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
NTEN11,NORTE ENERGIA S/A,15/05/2030,"IPCA + 7,25%",8.9266,8.2851,8.604,0.2194,8.3845,8.8235,1303.343226,96.7166,666,0.05,15/05/2027
ODTR11,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A,15/10/2025,"IPCA + 6,7%",5.8994,5.328,5.4848,0.4322,5.0526,5.9171,19973.715811,101.1305,247.4,,15/05/2025
ODYA11,ODOYA TRANSMISSORA DE ENERGIA S.A.. (*),15/09/2031,"IPCA + 6,7968%",7.0621,6.2803,6.6655,0.169,6.4965,6.8346,1003.293042,100.3795,776.46,,15/08/2028
OMGE12,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0779,6.7182,6.9016,0.2969,6.6046,7.1986,1195.305217,91.6022,919.24,,15/08/2028
OMGE22,OMEGA GERAÇÃO S/A,15/09/2028,"IPCA + 4,3671%",7.0751,6.6572,6.9023,0.2514,6.6509,7.1538,1194.106604,91.5104,929.91,,15/08/2028
OMGE31,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"IPCA + 5,6%",7.9976,--,7.6907,0.5674,7.1233,8.2581,1336.813214,97.7113,296.99,,15/05/2025
OMGE41,OMEGA GERAÇÃO S/A,15/05/2027,IPCA + 5%,6.9631,6.6287,6.7782,0.1016,6.6766,6.8799,1310.547427,95.9996,612,,15/05/2027
OMNG12,OMEGA ENERGIA E IMPLANTACAO 2 S.A.,15/12/2029,"IPCA + 7,1096%",6.9453,6.5236,6.753,0.1548,6.5982,6.9078,911.52267,100.8384,631.91,,15/05/2027
ORIG11,ORIGEM ENERGIA S.A (*),15/12/2035,"IPCA + 8,4001%",8.8128,8.318,8.5521,0.1438,8.4083,8.6959,1049.707263,99.1533,1527.36,,15/08/2032
PALF38,COMPANHIA PAULISTA DE FORÇA E LUZ,15/09/2027,"IPCA + 5,05%",6.7848,6.4387,6.6797,0.183,6.4967,6.8629,1396.259692,97.1771,467.42,,15/08/2026
PALFA3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2033,"IPCA + 6,1774%",6.7982,6.5203,6.5818,0.1133,6.4685,6.6951,1043.950733,97.6529,1570.96,,15/08/2032
PALFB3,COMPANHIA PAULISTA DE FORÇA E LUZ (*),15/10/2035,"IPCA + 6,1753%",6.7583,6.4329,6.5675,0.0689,6.4986,6.6364,1040.306108,97.3129,1856.07,0.15,15/05/2035
PASN12,PARANAGUA SANEAMENTO S/A (*),15/07/2030,"IPCA + 6,1%",8.0404,6.8583,7.2855,0.4082,6.8773,7.6937,812.21385,97.059,673,,15/05/2027
PEJA11,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2032,"IPCA + 7,41%",7.056,6.7131,6.868,0.1537,6.7143,7.0218,1124.192957,102.2624,1117.11,0.1,15/05/2029
PEJA22,PETRO RIO JAGUAR PETROLEO S.A. (*),15/02/2034,"IPCA + 6,4662%",7.1223,6.812,6.9464,0.0609,6.8855,7.0073,1000.353745,97.1103,1637.79,0.1,15/05/2033
PEJA23,PETRO RIO JAGUAR PETROLEO S.A. (*),15/04/2034,"IPCA + 6,5102%",7.1148,6.8286,6.9481,0.049,6.8991,6.9972,1018.997364,97.3844,1623.48,0.15,15/08/2032
PETR16,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2026,"IPCA + 4,046%",6.5988,6.0741,6.412,0.2648,6.1472,6.6768,1337.796089,97.1983,318.41,,15/08/2026
PETR17,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2029,"IPCA + 3,6%",6.5519,6.116,6.3188,0.1226,6.1962,6.4415,1188.254182,88.8889,1142.19,0.1,15/08/2030
PETR26,PETRÓLEO BRASILEIRO S/A - PETROBRAS (*) (**),15/01/2029,"IPCA + 4,2186%",6.5914,6.1308,6.3431,0.0285,6.3147,6.3717,1272.497691,92.4212,981.9,0.05,15/05/2029
PETR27,PETRÓLEO BRASILEIRO S/A - PETROBRAS,15/09/2034,"IPCA + 3,9%",6.5608,6.129,6.3488,0.0947,6.2541,6.4435,1103.937927,82.573,2046.06,0.05,15/05/2035
PLSB1A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2031,"IPCA + 5,855%",7.1394,6.7834,6.9723,0.0426,6.9297,7.015,1141.696955,95.7543,1036.27,0.15,15/05/2029
PPTE11,PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.,15/02/2029,"IPCA + 4,45%",6.9793,6.3636,6.6962,0.4759,6.2204,7.1722,893.275758,94.6365,647.82,0.1,15/05/2027
PRAS11,PIRAPORA SOLAR HOLDING S.A. (*) (**),15/08/2034,"IPCA + 5,7656%",6.7689,6.413,6.7495,0.4737,6.2758,7.2233,1043.109636,95.7317,1177.5,0.05,15/08/2030
PRPO12,PIRAPORA II SOLAR HOLDING S.A. (*),15/12/2031,"IPCA + 4,22%",--,7.3186,7.467,0.0549,7.4121,7.522,1028.394081,89.1645,924.42,,15/08/2028
PRTE12,PARANAIBA TRANSMISSORA DE ENERGIA S.A.,15/03/2028,"IPCA + 6,9045%",6.8014,6.0555,6.4318,0.174,6.2578,6.6059,659.944938,100.8334,472.56,,15/08/2026
PTAZ11,PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A. (*),15/04/2046,"IPCA + 5,6904%",7.1231,6.4462,6.8083,0.4229,6.3854,7.2313,1134.1637,90.5775,2314.75,,15/08/2040
QUAT12,ACUCAREIRA QUATA S/A (*) (**),15/11/2025,"IPCA + 7,2094%",6.2698,6.0029,6.213,0.1433,6.0697,6.3564,1307.975833,101.0167,273.05,,15/05/2025
QUAT13,ACUCAREIRA QUATA S/A (*),15/07/2034,"IPCA + 7,8722%",7.4228,6.8824,7.0812,0.2123,6.8689,7.2935,1142.945906,103.3995,1151.2,,15/08/2030
RAHD11,RIO ALTO STL HOLDING I S.A (*),15/10/2040,"IPCA + 7,85%",9.1938,8.8541,9.0352,0.117,8.9182,9.1524,1105.925393,93.7866,1451.69,,15/08/2032
RATL11,CONCESSIONARIA ROTA DO ATLANTICO S.A (*),15/12/2036,"IPCA + 7,1717%",7.978,7.233,7.8308,0.3695,7.4613,8.2004,1114.553384,96.3236,1529.31,,15/08/2032
RDOE18,CONCESSIONÁRIA DO RODOANEL OESTE S/A (*),15/04/2031,"IPCA + 5,95%",7.0724,6.815,6.9192,0.0755,6.8437,6.9948,999.500743,95.8731,1162.78,,15/08/2030
RDVE11,RDVE SUBHOLDING S.A. (*),15/04/2038,"IPCA + 7,0421%",7.1581,6.7639,6.9396,0.2525,6.6871,7.1922,1301.470445,100.4576,1202.79,,15/08/2030
RECV11,PETRORECONCAVO S.A. (*),15/05/2031,"IPCA + 7,3249%",7.5192,7.0512,7.4265,0.1461,7.2804,7.5727,1028.907798,99.5688,1150.53,,15/08/2030
RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%",6.7843,6.4616,6.6388,0.1096,6.5292,6.7485,1228.495554,89.5404,938.32,,15/08/2028
RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%",6.8723,6.4827,6.7245,0.1224,6.6021,6.847,1289.479757,96.5128,1025.87,,15/05/2029
RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%",6.8234,6.3902,6.6808,0.1666,6.5142,6.8475,1110.547666,97.2557,981.01,,15/05/2029
RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%",6.9236,6.4859,6.7406,0.1477,6.5929,6.8883,1098.648447,96.1926,1336.73,,15/08/2030
RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%",6.7351,6.1332,6.4627,0.1925,6.2702,6.6553,1097.747834,98.3918,908.33,,15/08/2028
RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%",6.8217,6.4312,6.6137,0.1245,6.4891,6.7383,1121.51108,91.1099,1241.39,,15/08/2030
RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%",7.8286,7.4312,7.6686,0.2464,7.4222,7.9152,10.218528,96.2006,1356.62,,15/08/2030
RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%",7.8069,7.3667,7.6216,0.3002,7.3214,7.9219,1.004985,98.5858,1464.61,0.15,15/08/2032
RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%",8.1587,7.6145,7.9377,0.0949,7.8428,8.0327,9.999306,94.0802,2218.59,,15/05/2035
RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%",8.1194,7.5647,7.8948,0.1933,7.7015,8.0882,1.002226,98.3043,2278.74,0.05,15/05/2035
RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%",7.866,7.4347,7.6856,0.2513,7.4343,7.937,10.209849,96.1189,1356.36,,15/08/2030
RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%",7.8385,7.4051,7.6973,0.2928,7.4045,7.9901,1.00089,98.1841,1463.32,,15/08/2032
RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%",8.1769,7.7689,7.9719,0.1464,7.8255,8.1184,9.971467,93.8183,2216.41,,15/05/2035
RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%",8.1634,7.6468,7.9446,0.189,7.7556,8.1338,0.998055,97.8952,2275.36,0.05,15/05/2035
RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%",7.8687,7.4073,7.5974,0.3671,7.2304,7.9646,1256.072025,100.1592,2104.82,0.5,15/05/2035
RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%",8.0085,7.6299,7.7639,0.1159,7.648,7.8799,1112.408729,103.0179,1245.58,,15/08/2030
RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%",7.1562,6.7722,6.9729,0.1175,6.8554,7.0904,1193.614178,95.7579,442.4,,15/08/2026
RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%",7.2087,6.7321,6.9688,0.1279,6.8409,7.0968,1173.734992,94.1135,748.42,,15/08/2028
RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%",6.7785,6.4311,6.5677,0.2314,6.3363,6.7992,1283.886326,94.078,782.67,,15/08/2028
RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%",6.8064,6.4157,6.6152,0.1688,6.4465,6.7841,1260.013404,91.0556,910.34,0.1,15/08/2028
RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%",6.7502,6.3664,6.5526,0.1551,6.3975,6.7078,1361.378051,100.8794,967.18,0.1,15/05/2029
RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%",6.7139,6.3523,6.5739,0.1492,6.4247,6.7232,1109.121859,87.5774,1173.98,,15/08/2030
RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%",6.7892,6.5408,6.6582,0.1413,6.5169,6.7996,1109.012243,90.3438,1244.76,,15/08/2030
RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,6.7521,0.1272,6.6249,6.8794,1010.57,96.0938,1073.61,,15/05/2029
RUMOB1,RUMO MALHA NORTE S/A,15/02/2026,"IPCA + 4,675%",--,--,5.6115,0.1098,5.5017,5.7215,489.48915,99.2335,217.51,,15/05/2025
RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,6.8772,6.5136,6.699,0.1602,6.5389,6.8593,1237.190408,91.0508,917.56,,15/08/2028
RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,6.7624,6.5128,6.589,0.1442,6.4448,6.7334,1035.620281,81.6812,2041.42,,15/05/2035
RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",6.8061,6.5804,6.7285,0.186,6.5425,6.9146,1033.086943,84.149,2067.3,,15/05/2035
RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%",6.7902,6.4239,6.6233,0.0922,6.531,6.7156,1039.63278,97.2915,1667.98,,15/05/2033
SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%",7.9751,7.4365,7.7398,0.0631,7.6767,7.803,1063.275349,96.7348,2171.16,0.05,15/05/2035
SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%",6.9177,6.5456,6.6972,0.1609,6.5363,6.8581,1118.975055,97.3618,1044.81,,15/05/2029
SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%",6.8969,6.5361,6.7609,0.0839,6.6769,6.8449,1007.853927,97.0334,1337.39,,15/08/2030
SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",6.9063,6.5319,6.7695,0.0563,6.7132,6.8258,1008.15584,96.9705,2253.62,,15/05/2035
SAIP11,SALUS INFRAESTRUTURA PORTUARIA S/A,15/10/2024,"IPCA + 6,7879%",6.1889,5.7393,5.9011,0.1593,5.7418,6.0605,N/D,N/D,N/D,,
SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%",6.6809,6.2751,6.5276,0.182,6.3456,6.7096,12551.091913,95.9604,586.2,0.1,15/05/2027
SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%",--,--,6.8697,0.0859,6.7837,6.9557,1121.036349,90.3912,1021.89,,15/05/2029
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",--,--,6.7835,0.0176,6.7659,6.8011,1098.154107,88.5388,1406.46,,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",6.7693,6.5193,6.606,0.1207,6.4852,6.7268,1104.219974,96.1011,1490.4,,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.1164,0.2558,6.8607,7.3723,651.213553,95.7505,998.42,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.7397,6.3245,6.5005,0.1816,6.3189,6.6822,1263.071516,95.4751,665.26,,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,6.3046,5.528,5.9686,0.4942,5.4744,6.463,734.016195,100.0114,97,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",--,--,6.5464,0.1855,6.3609,6.7321,1273.787523,94.5674,440.97,,15/08/2026
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.6842,6.3362,6.5126,0.2234,6.2893,6.7361,1242.458556,93.8594,1077.43,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",6.7835,6.449,6.5986,0.1164,6.4822,6.715,1207.928626,89.6463,891.67,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.5889,6.2675,6.4989,0.064,6.4349,6.5631,1126.601934,94.3366,1298.61,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.6875,0.1378,6.5498,6.8254,1086.343846,90.8693,2041.81,,15/05/2035
SERI11,SERRA DO SERIDO F2 HOLDING S.A. (*),15/04/2042,"IPCA + 6,783%",7.2734,6.9628,7.076,0.0318,7.0442,7.1079,1013.882369,98.4169,1461.26,,15/08/2032
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",7.1124,6.7883,6.9277,0.1417,6.786,7.0695,1074.734925,94.8435,1483.74,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,6.6915,0.0894,6.6021,6.781,1083.811757,95.6188,2046.88,,15/05/2035
