Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",--,--,6.7316,0.1819,6.5498,6.9136,1100.452906,88.7644,1408.81,,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",6.9162,6.5024,6.6505,0.1778,6.4727,6.8284,1100.819476,95.8588,1491.89,,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.0561,0.2563,6.7999,7.3125,652.246563,95.9565,1000.96,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.6683,6.1819,6.4331,0.1888,6.2442,6.622,1264.425027,95.622,667.29,,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,--,--,6.1124,0.4587,5.6537,6.5713,733.210471,99.9584,99,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",6.6962,6.2817,6.5112,0.1714,6.3398,6.6826,1273.752025,94.5984,442.97,,15/08/2026
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.779,6.2656,6.5366,0.1844,6.3522,6.7212,1240.507924,93.7578,1079.34,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",--,--,6.6002,0.1136,6.4866,6.714,1207.124633,89.6197,893.66,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.7523,6.2857,6.5235,0.1577,6.3659,6.6813,1124.579143,94.2158,1300.39,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.6641,0.1837,6.4803,6.8479,1087.604988,91.0227,2044.67,,15/05/2035
SERI11,SERRA DO SERIDO F2 HOLDING S.A.,15/04/2042,"IPCA + 6,783%",7.192,6.8206,7.0343,0.3213,6.7129,7.3557,1015.521235,98.6377,1465.06,,15/08/2032
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",7.1136,6.7141,6.8857,0.103,6.7827,6.9887,1076.541554,95.0568,1486.23,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",6.7525,6.4774,6.6832,0.1786,6.5047,6.8619,1083.825924,95.6751,2049.18,,15/05/2035
SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%",7.9663,7.4235,7.7038,0.1552,7.5486,7.8591,1173.080941,99.1156,575.59,,15/05/2027
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%",6.7348,6.102,6.4458,0.293,6.1527,6.7389,906.731671,100.875,668.02,,15/05/2027
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%",6.7427,6.2223,6.5327,0.3265,6.2062,6.8592,903.515434,101.9368,927.66,,15/08/2028
SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%",--,6.4593,6.6998,0.3673,6.3326,7.0672,1032.840626,96.9658,1210.55,,15/08/2030
SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%",6.6323,6.4013,6.5425,0.0783,6.4642,6.6209,1046.155666,98.1553,1690.56,,15/05/2033
SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%",6.6112,6.2278,6.3612,0.0481,6.3131,6.4095,1030.798591,98.5408,2280.76,0.5,15/08/2040
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%",7.5524,7.1518,7.3662,0.0226,7.3436,7.3889,1227.401556,98.0739,401.25,,15/08/2026
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",6.7745,6.4243,6.6091,0.127,6.4821,6.7362,1397.724192,84.4234,2059.51,,15/05/2035
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,6.8633,0.0724,6.7909,6.9357,1188.560358,88.9058,1460.26,0.35,15/08/2032
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%",6.8185,6.408,6.6289,0.2052,6.4238,6.8342,1231.780377,90.7954,2248.63,,15/05/2035
TAEE33,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/10/2024,"IPCA + 5,1%",--,--,6.2592,0.359,5.9002,6.6183,517.455026,99.9391,14,,
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%",6.8528,6.4893,6.6868,0.2055,6.4814,6.8924,1073.53355,86.156,2032.11,,15/05/2035
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%",6.7417,6.3963,6.5721,0.0645,6.5076,6.6367,997.548386,95.4692,1771.66,,15/05/2033
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%",6.7114,6.2064,6.4524,0.057,6.3955,6.5095,1088.350657,96.8723,994.52,,15/05/2029
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%",6.7845,6.4301,6.6426,0.0562,6.5864,6.6989,999.89336,95.6888,2036.89,,15/05/2035
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%",6.8549,6.4602,6.6219,0.1073,6.5146,6.7293,1075.82563,95.6954,1345.82,,15/08/2030
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%",6.8369,6.4067,6.6307,0.1032,6.5275,6.734,1013.650295,97.0001,2262.34,,15/05/2035
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%",6.8694,6.477,6.6666,0.101,6.5656,6.7678,1055.539554,93.8505,2065.25,,15/05/2035
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/07/2025,"IPCA + 5,9526%",5.9583,5.4557,5.7026,0.0479,5.6548,5.7506,701.302056,100.1867,199,,15/05/2025
TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%",7.9657,7.278,7.661,0.0907,7.5703,7.7518,1007.606754,89.4036,1258.39,,15/08/2030
TBLE15,ENGIE BRASIL ENERGIA S.A.,15/12/2024,"IPCA + 6,3%",6.1118,5.4955,5.855,0.2118,5.6432,6.067,606.308533,100.0933,56,,
TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),15/07/2026,"IPCA + 6,2515%",6.5209,6.1285,6.3468,0.2769,6.0699,6.6237,1001.144968,99.8871,317.55,,15/08/2026
TCII11,AES TUCANO HOLDING II S.A (*),15/09/2041,"IPCA + 6,0594%",7.1142,6.6286,6.8303,0.3594,6.4709,7.1898,1214.988813,95.1626,1703.81,,15/05/2033
TIET18,AES TIETE ENERGIA S/A,15/05/2030,"IPCA + 6,0215%",6.9863,6.6403,6.778,0.055,6.723,6.8331,967.423593,97.9613,727.12,,15/05/2027
TIET29,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.8197,6.4907,6.6529,0.0995,6.5534,6.7524,1272.215952,94.3076,802.38,,15/08/2028
TIET39,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.7866,6.4063,6.6568,0.1766,6.4803,6.8335,1302.98191,94.3549,793.68,,15/08/2028
TIMS12,TIM S.A.,15/06/2028,"IPCA + 4,0432%",6.7116,6.291,6.4947,0.1249,6.3699,6.6197,1159.371655,94.2671,636.37,0.35,15/05/2027
TNHL11,TUCANO HOLDING III S.A (*),15/09/2041,"IPCA + 6,5865%",6.9931,6.5393,6.8242,0.1576,6.6667,6.9819,1238.308483,98.5811,1610.12,,15/08/2032
TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,15/12/2027,"IPCA + 8,8593%",--,--,8.4002,0.745,7.6552,9.1453,1068.021629,100.7253,431.42,,15/08/2026
TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),15/09/2028,"IPCA + 6,5333%",6.7366,6.3017,6.4952,0.1667,6.3285,6.6619,1156.629294,100.1015,714.47,0.45,15/05/2027
TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,15/06/2029,"IPCA + 7,5826%",6.8041,6.359,6.5566,0.217,6.3396,6.7737,1029.222163,102.0397,533.54,,15/05/2027
TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),15/12/2038,"IPCA + 4,9335%",7.118,6.7804,6.9784,0.0527,6.9257,7.0312,1042.942118,86.1424,1900.04,,15/05/2035
TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,15/09/2028,"IPCA + 6,5333%",6.8278,6.3653,6.6037,0.0819,6.5218,6.6856,1153.295762,99.813,714.05,,15/05/2027
TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,15/12/2031,"IPCA + 7,0176%",6.922,6.5602,6.723,0.1722,6.5508,6.8954,1251.70852,100.9275,845.59,,15/08/2028
TRPLA4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2033,"IPCA + 6,2607%",6.7884,6.4657,6.5947,0.1657,6.429,6.7605,1048.272165,97.9671,1645.94,,15/05/2033
TRPLB4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2038,"IPCA + 6,4364%",6.6958,6.3749,6.5048,0.1134,6.3914,6.6182,1064.819359,99.4386,2206.67,,15/05/2035
TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),15/12/2033,"IPCA + 5,9851%",6.6571,6.3052,6.471,0.053,6.418,6.5242,1022.871604,97.0864,1624.9,,15/08/2032
TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),15/11/2033,"IPCA + 6,8596%",7.0094,6.5814,6.7725,0.219,6.5536,6.9916,988.728144,100.306,945.14,,15/05/2029
UHSM12,UHE SAO SIMAO ENERGIA S/A,15/10/2036,"IPCA + 5,8198%",6.7461,6.4854,6.629,0.0867,6.5423,6.7158,1134.374971,94.2662,1940.23,,15/05/2035
UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),15/07/2039,"IPCA + 5,92%",8.2203,7.7802,7.9877,0.2021,7.7857,8.1899,1107.309082,86.3289,1871.62,0.35,15/05/2035
UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,3418%",6.965,6.4273,6.8021,0.467,6.3351,7.2692,803.946382,97.4955,462.17,,15/08/2026
USAS11,USINA SANTA ADÉLIA S.A.,15/02/2028,"IPCA + 6,8884%",6.8815,6.47,6.7734,0.4545,6.3189,7.228,1142.795813,100.2027,474.25,,15/08/2026
UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 6,25%",6.8481,6.5081,6.645,0.2218,6.4231,6.8669,1011.877342,99.2959,479.17,0.05,15/08/2026
UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 4,5%",6.8479,6.5335,6.6781,0.1711,6.507,6.8493,958.988262,96.0741,485.32,0.35,15/08/2026
UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 7,5%",7.0274,6.6266,6.8351,0.3307,6.5044,7.166,1397.036571,103.9447,1580.26,,15/08/2032
UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 5,75%",6.9598,6.6184,6.8377,0.3578,6.4799,7.1957,1230.66106,93.4725,1648.19,,15/05/2033
VALE38,VALE S/A,15/01/2026,"IPCA + 6,71%",5.8944,5.5972,5.6655,0.1654,5.5001,5.831,1279.806856,100.7616,194.68,,15/05/2025
VALE48,VALE S/A,15/01/2029,"IPCA + 6,78%",--,--,6.573,0.0516,6.5214,6.6247,1594.405791,100.3991,517.74,,15/08/2026
VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"IPCA + 6,3605%",9.7583,9.368,9.5991,0.0639,9.5352,9.6631,1070.018638,86.8099,1176.07,0.35,15/08/2030
VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"IPCA + 7,6897%",10.1464,9.5318,9.7021,0.1384,9.5637,9.8406,1099.777381,91.6259,1180.43,0.35,15/08/2030
VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),15/12/2030,"IPCA + 8,5914%",8.8936,8.4644,8.6062,0.1508,8.4554,8.7571,1144.894167,99.9476,968.75,,15/05/2029
VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,15/04/2033,"IPCA + 3,8708%",6.9291,6.5384,6.7621,0.3736,6.3885,7.1359,1100.022872,88.0928,1141.74,0.15,15/08/2030
VDEN12,VERDE 08 ENERGIA SA,15/07/2025,"IPCA + 5,9559%",6.1081,5.7032,5.9738,0.2671,5.7067,6.2411,1399.396326,99.9869,195.43,,15/05/2025
VERO12,VERO S.A. (*),17/03/2030,"IPCA + 9,34%",8.6741,8.3032,8.5256,0.1945,8.3311,8.7202,1086.534869,102.539,846.96,0.35,15/08/2028
VERO13,VERO S.A. (*),15/03/2031,"IPCA + 8,4041%",9.1861,8.6854,8.839,0.1004,8.7385,8.9395,1001.68442,98.2345,1119.63,0.05,15/05/2029
VLIM13,VLI MULTIMODAL S/A (*),15/12/2028,"IPCA + 5,75%",6.7657,6.4182,6.5976,0.1491,6.4485,6.7468,1131.231587,97.0674,938.41,,15/08/2028
VLIM14,VLI MULTIMODAL S/A (*),15/09/2030,"IPCA + 6,4512%",6.8043,6.4768,6.5997,0.1042,6.4956,6.704,1037.464725,99.4033,1081.47,0.15,15/05/2029
VLIM15,VLI MULTIMODAL S/A (*),15/04/2031,"IPCA + 6,1062%",6.7747,6.4093,6.5785,0.0915,6.487,6.6701,1017.828456,97.6629,1339.56,,15/08/2030
VPLT12,VIAPAULISTA S.A.,15/06/2027,"IPCA + 3,9407%",6.7325,6.2368,6.4697,0.3951,6.0746,6.865,576.251991,96.7594,342.8,0.05,15/08/2026
VRDN12,VIARONDON CONCESSIONÁRIA DE RODOVIA S/A,15/12/2034,"IPCA + 5,55%",8.0639,7.5806,7.7954,0.217,7.5784,8.0125,1161.41743,90.0193,1236.74,,15/08/2030
WDPR11,WINDEPAR HOLDING S. A.,15/12/2028,"IPCA + 7,6276%",6.8992,6.238,6.6658,0.4673,6.1985,7.1333,1057.103998,101.9742,550.67,,15/05/2027
XNGU17,XINGU RIO TRANSMISSORA DE ENERGIA S.A. (*),15/12/2034,"IPCA + 4,8304%",--,--,6.9496,0.0755,6.8741,7.0253,1058.853877,90.2377,1271.23,,15/08/2030
