Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%",--,--,6.7637,0.1721,6.5915,6.9359,1098.76569,88.6229,1407.59,,15/08/2030
SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%",6.9146,6.5166,6.619,0.1889,6.4301,6.808,1102.902309,96.0292,1491.25,,15/08/2032
SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%",--,--,7.0987,0.2557,6.8431,7.3545,651.320433,95.8091,999.58,,15/05/2029
SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%",6.7657,6.3072,6.4933,0.17,6.3233,6.6634,1262.705645,95.4855,666.26,,15/05/2027
SBSPC2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/02/2025,IPCA + 6%,6.4238,5.5411,5.9411,0.5543,5.3868,6.4956,733.761052,100.0216,98,,
SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%",6.8076,6.3207,6.5068,0.1852,6.3216,6.6921,1274.019126,94.6171,441.97,,15/08/2026
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.8506,6.2844,6.5635,0.1146,6.449,6.6782,1239.339793,93.6622,1078.23,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",--,--,6.5979,0.1344,6.4635,6.7325,1207.386564,89.6375,892.67,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.8362,6.279,6.5504,0.1617,6.3888,6.7122,1123.270735,94.0975,1299.14,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.7082,0.1705,6.5377,6.8787,1084.121476,90.7223,2042.06,,15/05/2035
SERI11,SERRA DO SERIDO F2 HOLDING S.A. (*),15/04/2042,"IPCA + 6,783%",7.232,6.9456,7.0599,0.0822,6.9777,7.1421,1014.27067,98.5017,1462.96,,15/08/2032
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",7.1475,6.7613,6.9232,0.1012,6.822,7.0245,1074.480905,94.8637,1484.79,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,6.7095,0.1116,6.598,6.8212,1081.812583,95.4857,2047.24,,15/05/2035
SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%",8.0167,7.4758,7.7992,0.1446,7.6546,7.9438,1170.928795,98.9173,573.98,,15/05/2027
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%",6.8868,6.1804,6.4864,0.311,6.1755,6.7975,905.939175,100.772,666.76,,15/05/2027
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%",6.7821,6.1821,6.5144,0.2417,6.2727,6.7562,904.211254,101.9991,926.91,,15/08/2028
SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%",6.7918,--,6.5554,0.2332,6.3223,6.7887,1039.728582,97.6008,1210.45,,15/08/2030
SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%",6.6637,6.4086,6.5298,0.0809,6.449,6.6108,1047.137089,98.2349,1689.8,,15/05/2033
SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%",6.5695,6.2513,6.3807,0.0391,6.3416,6.4199,1029.226292,98.3782,2278.85,0.5,15/08/2040
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%",7.6379,7.2385,7.4427,0.075,7.3677,7.5178,1226.221143,97.9677,400.13,,15/08/2026
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",6.8335,6.324,6.5909,0.1166,6.4744,6.7076,1399.872704,84.5479,2059.79,,15/05/2035
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,6.8936,0.0687,6.8249,6.9625,1186.789882,88.767,1458.11,0.1,15/08/2032
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%",6.9064,6.4043,6.6548,0.1325,6.5223,6.7873,1229.29006,90.6029,2245.91,,15/05/2035
TAEE33,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/10/2024,"IPCA + 5,1%",6.5656,5.912,6.2452,0.3848,5.8604,6.6301,517.52469,99.9441,13,,
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%",6.9098,6.5491,6.6638,0.0962,6.5676,6.7601,1075.555673,86.3121,2031.8,,15/05/2035
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%",6.743,6.4152,6.6103,0.0509,6.5594,6.6612,995.178896,95.2316,1769.95,,15/05/2033
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%",6.7812,6.2233,6.4468,0.0656,6.3812,6.5124,1088.72341,96.8954,993.54,,15/05/2029
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%",6.8119,6.4266,6.6083,0.1039,6.5043,6.7123,1002.638515,95.9399,2036.96,,15/05/2035
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%",6.9244,6.54,6.688,0.1185,6.5695,6.8065,1072.425792,95.3826,1344.14,,15/08/2030
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%",6.8492,6.2865,6.5856,0.1188,6.4667,6.7045,1017.651646,97.3705,2263.48,,15/05/2035
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%",6.9056,6.509,6.7216,0.0746,6.647,6.7962,1051.244422,93.4581,2062.1,,15/05/2035
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/07/2025,"IPCA + 5,9526%",5.9109,5.4198,5.6481,0.0778,5.5703,5.726,701.661351,100.2264,198,,15/05/2025
TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%",8.1111,7.3129,7.7286,0.0693,7.6593,7.7981,1004.638442,89.132,1255.84,,15/08/2030
TBLE15,ENGIE BRASIL ENERGIA S.A.,15/12/2024,"IPCA + 6,3%",6.096,5.4581,5.8345,0.4349,5.3996,6.2695,606.402501,100.0958,55,,
TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),15/07/2026,"IPCA + 6,2515%",6.5966,6.1455,6.4028,0.3068,6.096,6.7098,1000.614324,99.8214,316.52,,15/08/2026
TCII11,AES TUCANO HOLDING II S.A (*),15/09/2041,"IPCA + 6,0594%",7.171,6.6681,6.9072,0.3397,6.5675,7.2471,1209.283107,94.7043,1698.57,,15/05/2033
TIET18,AES TIETE ENERGIA S/A,15/05/2030,"IPCA + 6,0215%",7.0175,6.4973,6.7363,0.2218,6.5146,6.9582,968.65582,98.0745,726.44,,15/05/2027
TIET29,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.9118,6.5914,6.7406,0.0735,6.6671,6.8142,1269.076133,94.0683,801.17,0.35,15/08/2028
TIET39,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.8785,6.5859,6.7582,0.1611,6.5971,6.9194,1299.278939,94.0802,792.41,,15/08/2028
TIMS12,TIM S.A.,15/06/2028,"IPCA + 4,0432%",6.7792,6.34,6.5034,0.1412,6.3622,6.6447,1159.291243,94.2564,635.35,0.1,15/05/2027
TNHL11,TUCANO HOLDING III S.A (*),15/09/2041,"IPCA + 6,5865%",7.0968,6.7284,6.8132,0.1697,6.6435,6.9829,1239.307646,98.6468,1609.72,,15/08/2032
TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,15/12/2027,"IPCA + 8,8593%",--,--,8.4278,0.7478,7.68,9.1757,1067.778339,100.6799,430.36,,15/08/2026
TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),15/09/2028,"IPCA + 6,5333%",6.8259,6.2872,6.5087,0.2496,6.2591,6.7584,1156.372264,100.0654,713.42,0.5,15/05/2027
TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,15/06/2029,"IPCA + 7,5826%",6.8668,6.3962,6.5439,0.1863,6.3576,6.7303,1029.624473,102.0615,532.6,,15/05/2027
TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),15/12/2038,"IPCA + 4,9335%",7.1376,6.7699,6.9817,0.0782,6.9034,7.06,1042.860914,86.129,1898.89,,15/05/2035
TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,15/09/2028,"IPCA + 6,5333%",6.8838,6.2241,6.5482,0.1659,6.3822,6.7142,1155.159153,99.9604,713.26,,15/05/2027
TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,15/12/2031,"IPCA + 7,0176%",6.989,6.6495,6.8636,0.1565,6.7072,7.0202,1246.3832,100.4825,843.09,,15/08/2028
TRPLA4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2033,"IPCA + 6,2607%",6.8377,6.4242,6.6034,0.0339,6.5696,6.6374,1047.860926,97.9162,1644.77,,15/05/2033
TRPLB4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2038,"IPCA + 6,4364%",6.7042,6.3504,6.5312,0.1138,6.4174,6.645,1062.658214,99.2234,2204.3,,15/05/2035
TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),15/12/2033,"IPCA + 5,9851%",--,--,6.4719,0.0604,6.4116,6.5324,1022.954711,97.0829,1623.89,,15/08/2032
TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),15/11/2033,"IPCA + 6,8596%",7.0583,6.6558,6.7992,0.2094,6.5898,7.0088,987.947756,100.2118,943.67,0.35,15/05/2029
UHSM12,UHE SAO SIMAO ENERGIA S/A,15/10/2036,"IPCA + 5,8198%",6.8101,6.5244,6.6505,0.0948,6.5557,6.7454,1132.777073,94.123,1938.54,,15/05/2035
UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),15/07/2039,"IPCA + 5,92%",8.2866,7.7951,8.0127,0.1924,7.8203,8.2052,1105.620666,86.1873,1869.54,0.1,15/05/2035
UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,3418%",7.0718,6.3782,6.7563,0.3329,6.4234,7.0893,804.696902,97.5774,461.3,,15/08/2026
USAS11,USINA SANTA ADÉLIA S.A.,15/02/2028,"IPCA + 6,8884%",6.9902,6.5906,6.932,0.423,6.509,7.3551,1139.783769,99.9235,472.8,,15/08/2026
UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 6,25%",6.9746,6.4786,6.6899,0.2233,6.4666,6.9134,1011.213377,99.2181,478.01,,15/08/2026
UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 4,5%",6.9753,6.6169,6.7191,0.1878,6.5312,6.907,958.417853,96.011,484.17,0.1,15/08/2026
UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 7,5%",7.0846,6.6268,6.7732,0.2357,6.5375,7.009,1402.331959,104.3205,1580.92,,15/08/2032
UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 5,75%",7.0517,6.6934,6.8076,0.2711,6.5365,7.0789,1233.114511,93.6487,1647.97,,15/05/2033
VALE38,VALE S/A,15/01/2026,"IPCA + 6,71%",5.9529,5.5107,5.6155,0.2261,5.3894,5.8417,1280.40772,100.7943,193.71,,15/05/2025
VALE48,VALE S/A,15/01/2029,"IPCA + 6,78%",--,--,6.6293,0.0564,6.5729,6.6857,1592.902684,100.2897,516.48,,15/08/2026
VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"IPCA + 6,3605%",9.8182,9.4119,9.6198,0.0552,9.5646,9.6751,1069.344817,86.7438,1174.91,0.45,15/08/2030
VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"IPCA + 7,6897%",10.2243,9.6093,9.7524,0.1146,9.6378,9.8672,1097.700024,91.4363,1178.93,0.45,15/08/2030
VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),15/12/2030,"IPCA + 8,5914%",8.9258,8.5346,8.6469,0.1572,8.4897,8.8042,1143.493485,99.804,967.5,,15/05/2029
VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,15/04/2033,"IPCA + 3,8708%",7.2257,6.8105,6.8671,0.4474,6.4197,7.3146,1095.302673,87.7115,1139.16,0.4,15/08/2030
VDEN12,VERDE 08 ENERGIA SA,15/07/2025,"IPCA + 5,9559%",6.0596,5.6799,5.8409,0.2448,5.5961,6.0859,1400.916037,100.0838,194.44,,15/05/2025
VERO12,VERO S.A. (*),17/03/2030,"IPCA + 9,34%",8.7582,8.4257,8.5948,0.1229,8.4718,8.7178,1084.442153,102.3168,845.65,0.1,15/08/2028
VERO13,VERO S.A. (*),15/03/2031,"IPCA + 8,4041%",9.1883,8.7397,8.9089,0.0782,8.8307,8.9872,999.057093,97.9566,1118.15,,15/05/2029
VLIM13,VLI MULTIMODAL S/A (*),15/12/2028,"IPCA + 5,75%",6.8139,6.4585,6.6181,0.1256,6.4925,6.7439,1130.581488,97.0011,937.36,,15/08/2028
VLIM14,VLI MULTIMODAL S/A (*),15/09/2030,"IPCA + 6,4512%",6.8538,6.5149,6.647,0.0921,6.5549,6.7392,1035.639017,99.215,1080.23,0.05,15/05/2029
VLIM15,VLI MULTIMODAL S/A (*),15/04/2031,"IPCA + 6,1062%",6.8231,6.489,6.6272,0.0829,6.5444,6.7102,1015.50389,97.4279,1338.1,,15/08/2030
VPLT12,VIAPAULISTA S.A.,15/06/2027,"IPCA + 3,9407%",6.8313,6.4021,6.5279,0.2952,6.2327,6.8233,575.903213,96.697,341.68,,15/08/2026
VRDN12,VIARONDON CONCESSIONÁRIA DE RODOVIA S/A,15/12/2034,"IPCA + 5,55%",8.0691,7.6157,7.8207,0.2239,7.5968,8.0447,1160.296297,89.9233,1235.25,,15/08/2030
WDPR11,WINDEPAR HOLDING S. A.,15/12/2028,"IPCA + 7,6276%",6.8362,6.1479,6.411,0.3473,6.0637,6.7584,1062.790014,102.5044,550.66,,15/05/2027
XNGU17,XINGU RIO TRANSMISSORA DE ENERGIA S.A. (*),15/12/2034,"IPCA + 4,8304%",--,--,6.9925,0.0713,6.9212,7.0639,1056.878548,90.0627,1269.34,,15/08/2030
